tag,classification_id,name,category_id,admin_id,client_id,user_id,manufacturer_id,model_id,supplier_id,status_id,location_id,purchase_date,WARRANTY_MONTHS,SERIAL,NOTES,CUSTOMFIELDS,QRVALUE
rt-335,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-335,,,
rt-336,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-336,,,
rt-337,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-337,,,
rt-338,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-338,,,
rt-339,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-339,,,
rt-340,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-340,,,
rt-341,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-341,,,
rt-342,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-342,,,
rt-343,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-343,,,
rt-344,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-344,,,
rt-345,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-345,,,
rt-346,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-346,,,
rt-347,4,AUBERN AUDIO PROCESSOR MS- 8FX,24,2,1,2,1,AUBERN AUDIO PROCESSOR MS- 8FX,1,2,1,2024-12-05,12,rt-347,,,
rt-348,4,AUBERN AUDIO PROCESSOR MS- 8FX,24,2,1,2,1,AUBERN AUDIO PROCESSOR MS- 8FX,1,2,1,2024-12-05,12,rt-348,,,
rt-349,4,Blower SC-900 3 Speed Air Blower Carpet Dryer,37,2,1,2,1,Blower SC-900 3 Speed Air Blower Carpet Dryer,1,2,1,2023-04-04,12,rt-349,,,
rt-350,4,Blower SC-900 3 Speed Air Blower Carpet Dryer,37,2,1,2,1,Blower SC-900 3 Speed Air Blower Carpet Dryer,1,2,1,2023-04-04,12,rt-350,,,
rt-351,4,Blower SC-900 3 Speed Air Blower Carpet Dryer,37,2,1,2,1,Blower SC-900 3 Speed Air Blower Carpet Dryer,1,2,1,2023-04-04,12,rt-351,,,
rt-352,4,Blower SC-900 3Speed Air Blower Carpet Dryer for Hotel,37,2,1,2,1,Blower SC-900 3Speed Air Blower Carpet Dryer for Hotel,1,2,1,2023-05-23,12,rt-352,,,
rt-353,4,Blower SC-900 3Speed Air Blower Carpet Dryer for Hotel,37,2,1,2,1,Blower SC-900 3Speed Air Blower Carpet Dryer for Hotel,1,2,1,2023-05-23,12,rt-353,,,
rt-354,4,"Dehydrator, EXCALIBUR, 4548CDFB/  / Kitchen & Resto Oriental",1,2,1,2,1,"Dehydrator, EXCALIBUR, 4548CDFB/  / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-354,,,
rt-355,4,Kozure MC-202L,1,2,1,2,1,Kozure MC-202L,1,2,1,2017-08-21,12,rt-355,,,
rt-356,4,Mesin Cash Register Casio Food Truck,1,2,1,2,1,Mesin Cash Register Casio Food Truck,1,2,1,2017-12-21,12,rt-356,,,
rt-357,4,Coffee Machine Food Truck ,22,2,1,2,1,Coffee Machine Food Truck ,1,2,1,2017-12-18,12,rt-357,,,
rt-358,4,Coffee Grinder Food Truck ,22,2,1,2,1,Coffee Grinder Food Truck ,1,2,1,2017-12-18,12,rt-358,,,
rt-359,4,"COFFE MAKER CLASICA ARIETE,CAPACITY 1 LTR, 850watt ",22,2,1,2,1,"COFFE MAKER CLASICA ARIETE,CAPACITY 1 LTR, 850watt ",1,2,1,2019-11-01,12,rt-359,,,
rt-360,4,"COFFE MAKER CLASICA ARIETE,CAPACITY 1 LTR, 850watt ",22,2,1,2,1,"COFFE MAKER CLASICA ARIETE,CAPACITY 1 LTR, 850watt ",1,2,1,2019-11-01,12,rt-360,,,
rt-361,4,"COFFE MAKER CLASICA ARIETE,CAPACITY 1 LTR, 850watt ",22,2,1,2,1,"COFFE MAKER CLASICA ARIETE,CAPACITY 1 LTR, 850watt ",1,2,1,2019-11-01,12,rt-361,,,
rt-362,4,COFFE MESIN HEAVY DUTY 58X53X56 CM ,22,2,1,2,1,COFFE MESIN HEAVY DUTY 58X53X56 CM ,1,2,1,2020-12-15,12,rt-362,,,
rt-363,4,Coffe Machine Expobar Megacrem Mini Control 1VaNe ,22,2,1,2,1,Coffe Machine Expobar Megacrem Mini Control 1VaNe ,1,2,1,2017-10-23,12,rt-363,,,
rt-364,4,Coffee Grinder Latina N900 ,22,2,1,2,1,Coffee Grinder Latina N900 ,1,2,1,2017-10-23,12,rt-364,,,
rt-365,4,"Mesin Kopi,EEPRESSO COFFEE 20 BAR TYPE DL-KF6001 ",22,2,1,2,1,"Mesin Kopi,EEPRESSO COFFEE 20 BAR TYPE DL-KF6001 ",1,2,1,2021-12-31,12,rt-365,,,
rt-366,4,"Mesin Kopi,EEPRESSO COFFEE 20 BAR TYPE DL-KF6001 ",22,2,1,2,1,"Mesin Kopi,EEPRESSO COFFEE 20 BAR TYPE DL-KF6001 ",1,2,1,2021-12-31,12,rt-366,,,
rt-367,4,"Coffee Machine Semi Automatic,Uk.415x535x500 ",22,2,1,2,1,"Coffee Machine Semi Automatic,Uk.415x535x500 ",1,2,1,2021-12-31,12,rt-367,,,
rt-368,4,"Coffee Machine Full Automatic ( Breakfast Area ),u ",22,2,1,2,1,"Coffee Machine Full Automatic ( Breakfast Area ),u ",1,2,1,2021-12-31,12,rt-368,,,
rt-369,4,"Coffee Grinder,Uk.210x320x590 ",22,2,1,2,1,"Coffee Grinder,Uk.210x320x590 ",1,2,1,2021-12-31,12,rt-369,,,
rt-370,4,Sangrai Kopi Coffee Roaster Limited Edition Celestial ,22,2,1,2,1,Sangrai Kopi Coffee Roaster Limited Edition Celestial ,1,2,1,2023-05-30,12,rt-370,,,
rt-371,4,Sangrai Kopi Coffee Roaster Limited Edition Celestial ,22,2,1,2,1,Sangrai Kopi Coffee Roaster Limited Edition Celestial ,1,2,1,2023-05-30,12,rt-371,,,
rt-372,4,Mesin Kopi / Breville Coffee Machine The Barista Pro- BES878 ,22,2,1,2,1,Mesin Kopi / Breville Coffee Machine The Barista Pro- BES878 ,1,2,1,2023-07-12,12,rt-372,,,
rt-373,4,Mesin Kopi / Breville Coffee Machine The Barista Pro- BES878 ,22,2,1,2,1,Mesin Kopi / Breville Coffee Machine The Barista Pro- BES878 ,1,2,1,2023-07-12,12,rt-373,,,
rt-374,4,MESIN KOPI ROASTING TYPE SR 5iSERIES MESIN KOPI ROASTING TYPE SR 5iSERIES,22,2,1,2,1,MESIN KOPI ROASTING TYPE SR 5iSERIES MESIN KOPI ROASTING TYPE SR 5iSERIES,1,2,1,2024-11-01,12,rt-374,,,
rt-375,4,"Mesin Kopi BAR Lounge DBSH, Delonghi Fully Automatic Coffee Machine Dinamica Ecam Mesin Kopi BAR Lounge DBSH, Delonghi Fully Automatic Coffee Machine Dinamica Ecam",22,2,1,2,1,"Mesin Kopi BAR Lounge DBSH, Delonghi Fully Automatic Coffee Machine Dinamica Ecam Mesin Kopi BAR Lounge DBSH, Delonghi Fully Automatic Coffee Machine Dinamica Ecam",1,2,1,2024-12-10,12,rt-375,,,
rt-376,4,"Coffee Grinder Demand, Enea On Demand / Kitchen & Resto Oriental Coffee Grinder Demand, Enea On Demand / Kitchen & Resto Oriental",22,2,1,2,1,"Coffee Grinder Demand, Enea On Demand / Kitchen & Resto Oriental Coffee Grinder Demand, Enea On Demand / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-376,,,
rt-377,4,"Coffee Machine 2 Group, Faema / Kitchen & Resto Oriental Coffee Machine 2 Group, Faema / Kitchen & Resto Oriental",22,2,1,2,1,"Coffee Machine 2 Group, Faema / Kitchen & Resto Oriental Coffee Machine 2 Group, Faema / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-377,,,
rt-378,4,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",22,2,1,2,1,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-378,,,
rt-379,4,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",22,2,1,2,1,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-379,,,
rt-380,4,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",22,2,1,2,1,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-380,,,
rt-381,4,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",22,2,1,2,1,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-381,,,
rt-382,4,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",22,2,1,2,1,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-382,,,
rt-383,4,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",22,2,1,2,1,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-383,,,
rt-384,4,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",22,2,1,2,1,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-384,,,
rt-385,4,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",22,2,1,2,1,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-385,,,
rt-386,4,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",22,2,1,2,1,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-386,,,
rt-387,4,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",22,2,1,2,1,"Rok Presso, SMARTSHOT / Kitchen & Resto Oriental Rok Presso, SMARTSHOT / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-387,,,
rt-388,4,STABILIZER 1000VA-ST1000,35,2,1,2,1,STABILIZER 1000VA-ST1000,1,2,1,2020-12-17,12,rt-388,,,
rt-389,4,STABILIZER 1000VA-ST1000,35,2,1,2,1,STABILIZER 1000VA-ST1000,1,2,1,2020-12-17,12,rt-389,,,
rt-390,4,STABILIZER 1000VA-ST1000,35,2,1,2,1,STABILIZER 1000VA-ST1000,1,2,1,2020-12-17,12,rt-390,,,
rt-391,4,STABILIZER 1000VA-ST1000,35,2,1,2,1,STABILIZER 1000VA-ST1000,1,2,1,2020-12-17,12,rt-391,,,
rt-392,4,STABILIZER 1000VA-ST1000,35,2,1,2,1,STABILIZER 1000VA-ST1000,1,2,1,2020-12-17,12,rt-392,,,
rt-393,4,STABILIZER 1000VA-ST1000,35,2,1,2,1,STABILIZER 1000VA-ST1000,1,2,1,2020-12-17,12,rt-393,,,
rt-394,4,STABILIZER 1000VA-ST1000,35,2,1,2,1,STABILIZER 1000VA-ST1000,1,2,1,2020-12-17,12,rt-394,,,
rt-395,4,STABILIZER 1000VA-ST1000,35,2,1,2,1,STABILIZER 1000VA-ST1000,1,2,1,2020-12-17,12,rt-395,,,
rt-396,4,STABILIZER 1000VA-ST1000,35,2,1,2,1,STABILIZER 1000VA-ST1000,1,2,1,2020-12-17,12,rt-396,,,
rt-397,4,STABILIZER 1000VA-ST1000,35,2,1,2,1,STABILIZER 1000VA-ST1000,1,2,1,2020-12-17,12,rt-397,,,
rt-398,4,STABILIZER 1000VA-ST1000,35,2,1,2,1,STABILIZER 1000VA-ST1000,1,2,1,2020-12-17,12,rt-398,,,
