tag,classification_id,name,category_id,admin_id,client_id,user_id,manufacturer_id,model_id,supplier_id,status_id,location_id,purchase_date,WARRANTY_MONTHS,SERIAL,NOTES,CUSTOMFIELDS,QRVALUE
tik-1,2,HP Probooks 440 G2,3,1,1,3,4,Probooks 440 G2,1,2,1,2016-12-23,12,tik-1,,,
tik-2,2,HP Probooks 440 G2,3,1,1,3,4,Probooks 440 G2,1,2,1,2016-12-23,12,tik-2,,,
tik-3,2,HP Probooks 440 G2,3,1,1,3,4,Probooks 440 G2,1,2,1,2016-12-23,12,tik-3,,,
tik-4,2,HP Probooks 440 G2,3,1,1,3,4,Probooks 440 G2,1,2,1,2016-12-23,12,tik-4,,,
tik-5,2,"DELL Inspiron I3(5378)(i7,8GB,256GB,13,3inch,Win10",3,1,1,3,2,Inspiron 13,1,2,1,2017-10-23,12,tik-5,,,
tik-6,2,"HP Probook 430 G3(i7,8GB,1TB,Win10 Pro,13""",3,1,1,3,4,Probook 430 G3,1,2,1,2019-03-26,12,tik-6,,,
tik-7,2,"HP Probook 430 G3(i7,8GB,1TB,Win10 Pro,13""",3,1,1,3,4,Probook 430 G3,1,2,1,2019-03-26,12,tik-7,,,
tik-8,2,HP Spectre Folio Convertible 13/ Manaj,3,1,1,3,4,Spectre Folio Convertible 13,1,2,1,2019-03-26,12,tik-8,,,
tik-9,2,HP Spectre Folio Convertible 13/ Manaj,3,1,1,3,4,Spectre Folio Convertible 13,1,2,1,2019-03-26,12,tik-9,,,
tik-10,2,"HP Pavillion Gaming 15CX 0161TX,i7,8GB",3,1,1,3,4,Pavillion Gaming 15CX 0161TX,1,2,1,2019-03-26,12,tik-10,,,
tik-11,2,"MSI GT75 8SF(i7,16GB,1TB,17,3"",Win10,N",3,1,1,3,28,GT75 8SF,1,2,1,2019-03-29,12,tik-11,,,
tik-12,2,"HP Probook 430 G6 (I7,8GB,1TB,WIN10,13.3IN)",3,1,1,3,4,Probook 430 G6,1,2,1,2019-11-21,12,tik-12,,,
tik-13,2,"HP Probook 430 G6 (I7,8GB,1TB,WIN10,13.3IN)",3,1,1,3,4,Probook 430 G6,1,2,1,2019-11-21,12,tik-13,,,
tik-14,2,"HP Probook 430 G6 (I7,8GB,1TB,WIN10,13.3IN)",3,1,1,3,4,Probook 430 G6,1,2,1,2019-11-21,12,tik-14,,,
tik-15,2,"HP Probook 430 G6 (I7,8GB,1TB,WIN10,13.3IN)",3,1,1,3,4,Probook 430 G6,1,2,1,2019-11-21,12,tik-15,,,
tik-16,2,"HP Probook 430 G6 (I7,8GB,1TB,WIN10,13.3IN)",3,1,1,3,4,Probook 430 G6,1,2,1,2019-11-21,12,tik-16,,,
tik-17,2,"HP Probook 430 G6 (I7,8GB,1TB,WIN10,13.3IN)",3,1,1,3,4,Probook 430 G6,1,2,1,2019-11-21,12,tik-17,,,
tik-18,2,"HP Probook 430 G6 (I7,8GB,1TB,WIN10,13.3IN)",3,1,1,3,4,Probook 430 G6,1,2,1,2019-11-21,12,tik-18,,,
tik-19,2,"HP Probook 430 G6 (I7,8GB,1TB,WIN10,13.3IN)",3,1,1,3,4,Probook 430 G6,1,2,1,2019-11-21,12,tik-19,,,
tik-20,2,"HP Probook 430 G6 (I7,8GB,1TB,WIN10,13.3IN)",3,1,1,3,4,Probook 430 G6,1,2,1,2019-11-21,12,tik-20,,,
tik-21,2,"HP Probook 430 G6 (I7,8GB,1TB,WIN10,13.3IN)",3,1,1,3,4,Probook 430 G6,1,2,1,2019-11-21,12,tik-21,,,
tik-22,2,"HP Probook 430 G6 (I7,8GB,1TB,WIN10,13.3IN)",3,1,1,3,4,Probook 430 G6,1,2,1,2019-11-21,12,tik-22,,,
tik-23,2,"HP Probook 430 G6 (I7,8GB,1TB,WIN10,13.3IN)",3,1,1,3,4,ProboM24,1,2,1,2019-11-21,12,tik-23,,,
tik-24,2,ASUS ROG ZEPHIYRUS G14 GA401IH,3,1,1,3,7,ROG ZEPHIYRUS G14 GA401IH,1,2,1,2020-12-17,12,tik-24,,,
tik-25,2,"HP Probook 440 G7(i7,8GB,1TB,NVIDIA 2GB,WIN",3,1,1,3,4,Probook 440 G7,1,2,1,2020-12-17,12,tik-25,,,
tik-26,2,"HP Probook 430 G7(15,8GB,1TB,WIN10 PRO",3,1,1,3,4,Probook 430 G7,1,2,1,2020-12-17,12,tik-26,,,
tik-27,2,"HP Probook 430 G7(15,8GB,1TB,WIN10 PRO",3,1,1,3,4,Probook 430 G7,1,2,1,2020-12-17,12,tik-27,,,
tik-28,2,"HP Probook 430 G7(15,8GB,1TB,WIN10 PRO",3,1,1,3,4,Probook 430 G7,1,2,1,2020-12-17,12,tik-28,,,
tik-29,2,"HP Probook 430 G7(15,8GB,1TB,WIN10 PRO",3,1,1,3,4,Probook 430 G7,1,2,1,2020-12-17,12,tik-29,,,
tik-30,2,"HP Probook X360 2 In 1 Touch(8gb,13.3""",3,1,1,3,4,Probook X360 2 In 1 Touch,1,2,1,2021-03-30,12,tik-30,,,
tik-31,2,"HP Probook X360 2 In 1 Touch(8gb,13.3""",3,1,1,3,4,Probook X360 2 In 1 Touch,1,2,1,2021-03-30,12,tik-31,,,
tik-32,2,"HP Probook X360 2 In 1 Touch(8gb,13.3""",3,1,1,3,4,Probook X360 2 In 1 Touch,1,2,1,2021-03-30,12,tik-32,,,
tik-33,2,"HP Probook X360 2 In 1 Touch(8gb,13.3""",3,1,1,3,4,Probook X360 2 In 1 Touch,1,2,1,2021-03-30,12,tik-33,,,
tik-34,2,"HP Probook X360 2 In 1 Touch(8gb,13.3""",3,1,1,3,4,Probook X360 2 In 1 Touch,1,2,1,2021-03-30,12,tik-34,,,
tik-35,2,"HP Probook X360 2 In 1 Touch(8gb,13.3""",3,1,1,3,4,Probook X360 2 In 1 Touch,1,2,1,2021-03-30,12,tik-35,,,
tik-36,2,"HP Probook X360 2 In 1 Touch(8gb,13.3""",3,1,1,3,4,Probook X360 2 In 1 Touch,1,2,1,2021-03-30,12,tik-36,,,
tik-37,2,"HP Probook X360 2 In 1 Touch(8gb,13.3""",3,1,1,3,4,Probook X360 2 In 1 Touch,1,2,1,2021-03-30,12,tik-37,,,
tik-38,2,"HP Probook X360 2 In 1 Touch(8gb,13.3""",3,1,1,3,4,Probook X360 2 In 1 Touch,1,2,1,2021-03-30,12,tik-38,,,
tik-39,2,HP Spectre X360 Convertible 13-as 211T,3,1,1,3,4,Spectre X360 Convertible 13-as 211T,1,2,1,2021-09-22,12,tik-39,,,
tik-40,2,HP Spectre X360 Convertible 13-as 211T,3,1,1,3,4,Spectre X360 Convertible 13-as 211T,1,2,1,2021-09-22,12,tik-40,,,
tik-41,2,HP Spectre X360 Convertible 13-as 211T,3,1,1,3,4,Spectre X360 Convertible 13-as 211T,1,2,1,2021-09-22,12,tik-41,,,
tik-42,2,HP Spectre X360 Convertible 13-as 211T,3,1,1,3,4,Spectre X360 Convertible 13-as 211T,1,2,1,2021-09-22,12,tik-42,,,
tik-43,2,Asus Zephyrus M16 GU603HM-I936G6T-O,3,1,1,3,7,Zephyrus M16 GU603HM-I936G6T-O,1,2,1,2021-12-24,12,tik-43,,,
tik-44,2,Asus Zephyrus M16 GU603HM-I936G6T-O,3,1,1,3,7,Zephyrus M16 GU603HM-I936G6T-O,1,2,1,2021-12-24,12,tik-44,,,
tik-45,2,HP Spectre X360 14 EA1027TU 2IN1 Touch Oled (I7 1195G7 32GB 1TBSSD 13.9 3K2K IRISXE W11+OHS BLIT PEN 2YR+ADP) Black Gold,3,1,1,3,4,Spectre X360 14 EA1027TU 2IN1 Touch Oled,1,2,1,2022-11-22,12,tik-45,,,
tik-46,2,HP Spectre X360 14 EA1027TU 2IN1 Touch Oled (I7 1195G7 32GB 1TBSSD 13.9 3K2K IRISXE W11+OHS BLIT PEN 2YR+ADP) Black Gold,3,1,1,3,4,Spectre X360 14 EA1027TU 2IN1 Touch Oled,1,2,1,2022-11-22,12,tik-46,,,
tik-47,2,"ASUS UX435EG-IPS711NP (I7-1165G7,16GB,1TB SSD,MX450 2 GB,WIN 10,OHS,14 in / Firman Sutarto (Bendahara)",3,1,1,3,7,UX435EG-IPS711NP,1,2,1,2022-11-22,12,tik-47,,,
tik-48,2,"Axioo Mybook PRO K7 (16N9) (i7-1165g7,16GB DDR,2TB NVMe, 14inch FHD,Wifi,Bloutooth,WIN 10,1 Year)",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2022-11-18,12,tik-48,,,
tik-49,2,"Axioo Mybook PRO K7 (16N9) (i7-1165g7,16GB DDR,2TB NVMe, 14inch FHD,Wifi,Bloutooth,WIN 10,1 Year) ",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2022-11-18,12,tik-49,,,
tik-50,2,"Axioo Mybook PRO K7 (16N9) (i7-1165g7,16GB DDR,2TB NVMe, 14inch FHD,Wifi,Bloutooth,WIN 10,1 Year) ",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2022-11-18,12,tik-50,,,
tik-51,2,"Axioo Mybook PRO K7 (16N9) (i7-1165g7,16GB DDR,2TB NVMe, 14inch FHD,Wifi,Bloutooth,WIN 10,1 Year) ",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2022-11-18,12,tik-51,,,
tik-52,2,"Axioo Mybook PRO K7 (16N9) (i7-1165g7,16GB DDR,2TB NVMe, 14inch FHD,Wifi,Bloutooth,WIN 10,1 Year) ",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2022-11-18,12,tik-52,,,
tik-53,2,"Axioo Mybook PRO K7 (16N9) (i7-1165g7,16GB DDR,2TB NVMe, 14inch FHD,Wifi,Bloutooth,WIN 10,1 Year) ",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2022-11-18,12,tik-53,,,
tik-54,2,"Axioo Mybook PRO K7 (16N9) (i7-1165g7,16GB DDR,2TB NVMe, 14inch FHD,Wifi,Bloutooth,WIN 10,1 Year) ",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2022-11-18,12,tik-54,,,
tik-55,2,"Axioo Mybook Pro K7 (16N9) Intel i7-1165G7, Mem 16GB, 1TB SSD, 14 Inch FHD, Win 10",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2023-02-13,12,tik-55,,,
tik-56,2,"Axioo Mybook Pro K7 (16N9) Intel i7-1165G7, Mem 16GB, 1TB SSD, 14 Inch FHD, Win 10",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2023-02-13,12,tik-56,,,
tik-57,2,"Axioo Mybook Pro K7 (16N9) Intel i7-1165G7, Mem 16GB, 1TB SSD, 14 Inch FHD, Win 10",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2023-02-13,12,tik-57,,,
tik-58,2,"Axioo Mybook Pro K7 (16N9) Intel i7-1165G7, Mem 16GB, 1TB SSD, 14 Inch FHD, Win 10",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2023-02-13,12,tik-58,,,
tik-59,2,"Axioo Mybook Pro K7 (16N9) Intel i7-1165G7, Mem 16GB, 1TB SSD, 14 Inch FHD, Win 10",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2023-02-13,12,tik-59,,,
tik-60,2,"Axioo Mybook Pro K7 (16N9) Intel i7-1165G7, Mem 16GB, 1TB SSD, 14 Inch FHD, Win 10",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2023-02-13,12,tik-60,,,
tik-61,2,"Axioo Mybook Pro K7 (16N9) Intel i7-1165G7, Mem 16GB, 1TB SSD, 14 Inch FHD, Win 10",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2023-02-13,12,tik-61,,,
tik-62,2,"Axioo Mybook Pro K7 (16N9) Intel i7-1165G7, Mem 16GB, 1TB SSD, 14 Inch FHD, Win 10",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2023-02-13,12,tik-62,,,
tik-63,2,"Axioo Mybook Pro K7 (16N9) Intel i7-1165G7, Mem 16GB, 1TB SSD, 14 Inch FHD, Win 10",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2023-02-13,12,tik-63,,,
tik-64,2,"Axioo Mybook Pro K7 (16N9) Intel i7-1165G7, Mem 16GB, 1TB SSD, 14 Inch FHD, Win 10",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2023-02-13,12,tik-64,,,
tik-65,2,"Acer Predator Helios 300 i7-12700H, 16GB, 1TB SSD, RTX3070, Ti 8GB,Win11 Home+OHS 2021 (NH.QFTSN.002) ABBYS Black+Backpack/ HUMAS",3,1,1,3,29,Mybook PRO K7 (16N9),1,2,1,2023-07-14,12,tik-65,,,
tik-66,2,Jejaring Area Lokal (LAN),29,1,1,3,30,Jejaring Area Lokal (LAN),1,2,1,2016-12-23,12,tik-66,,,
tik-67,2,Jaringan Komputer Ruang Administrasi,28,1,1,3,30,Jaringan Komputer Ruang Administrasi,1,2,1,2018-11-23,12,tik-67,,,
tik-68,2,Jaringan LAN Internet Gedung Kuliah I (satu),28,1,1,3,30,Jaringan LAN Internet Gedung Kuliah I (satu),1,2,1,2019-08-08,12,tik-68,,,
tik-69,2,Jaringan LAN Internet Gedung Kuliah II (Dua),28,1,1,3,30,Jaringan LAN Internet Gedung Kuliah II (Dua),1,2,1,2019-08-08,12,tik-69,,,
tik-70,2,Jaringan LAN Internet Gedung Rektorat,28,1,1,3,30,Jaringan LAN Internet Gedung Rektorat,1,2,1,2019-08-08,12,tik-70,,,
tik-71,2,Jaringan LAN dan AP Gedung Lab. MDK dan MKP,28,1,1,3,30,Jaringan LAN dan AP Gedung Lab. MDK dan MKP,1,2,1,2021-12-23,12,tik-71,,,
tik-72,2,Jaringan Internet Gedung Food Center,28,1,1,3,30,Jaringan Internet Gedung Food Center,1,2,1,2022-11-29,12,tik-72,,,
tik-73,2,"Jaringan Server, CCTV dan Wifi Type Jaringan TP-Link, CCTV Dmax DMC-2048BZW, WIFI Aruba Access Point, Jaringan Switch Gigabit dan Perlengkapannya, Wifi ARUBA Triple Band, CCTV jenis Bullet, Dome dan fisheye (HOTEL PRAKTEK)",28,1,1,3,30,"Jaringan Server, CCTV dan Wifi Type Jaringan TP-Link, CCTV Dmax DMC-2048BZW, WIFI Aruba Access Point, Jaringan Switch Gigabit dan Perlengkapannya, Wifi ARUBA Triple Band, CCTV jenis Bullet, Dome dan fisheye (HOTEL PRAKTEK)",1,2,1,2022-07-15,12,tik-73,,,
tik-74,2,PC Unit/ ADVAN AIO CORE I3-82S ( I3 - 1215U / 8GB / 256 SSD / WIN 11 / 23.8 INCH),2,1,1,3,31,PC Unit/ ADVAN AIO CORE I3-82S ( I3 - 1215U / 8GB / 256 SSD / WIN 11 / 23.8 INCH),1,2,1,2024-12-05,12,tik-74,,,
tik-75,2,PC Unit/ ADVAN AIO CORE I3-82S ( I3 - 1215U / 8GB / 256 SSD / WIN 11 / 23.8 INCH),2,1,1,3,31,PC Unit/ ADVAN AIO CORE I3-82S ( I3 - 1215U / 8GB / 256 SSD / WIN 11 / 23.8 INCH),1,2,1,2024-12-05,12,tik-75,,,
tik-76,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-76,,,
tik-77,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-77,,,
tik-78,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-78,,,
tik-79,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-79,,,
tik-80,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-80,,,
tik-81,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-81,,,
tik-82,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-82,,,
tik-83,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-83,,,
tik-84,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-84,,,
tik-85,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-85,,,
tik-86,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-86,,,
tik-87,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-87,,,
tik-88,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-88,,,
tik-89,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-89,,,
tik-90,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-90,,,
tik-91,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-91,,,
tik-92,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-92,,,
tik-93,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-93,,,
tik-94,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-94,,,
tik-95,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-95,,,
tik-96,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-96,,,
tik-97,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-97,,,
tik-98,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-98,,,
tik-99,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-99,,,
tik-100,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-100,,,
tik-101,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-101,,,
tik-102,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-102,,,
tik-103,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-103,,,
tik-104,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-104,,,
tik-105,2,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 380 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-105,,,
tik-106,2,HP 280 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,9,1,1,3,4,HP 280 G1 i3-4160 4GB 500GB DVDRW 18.5 IN,1,2,1,2016-12-22,12,tik-106,,,
tik-107,2,"DELL XPS 8920 Desktop (i7,8GB,2TB) Win10Pro NVIDIA",2,1,1,3,2,"DELL XPS 8920 Desktop (i7,8GB,2TB) Win10Pro NVIDIA",1,2,1,2017-10-09,12,tik-107,,,
tik-108,2,"DELL XPS 8920 Desktop (i7,8GB,2TB) Win10Pro NVIDIA",2,1,1,3,2,"DELL XPS 8920 Desktop (i7,8GB,2TB) Win10Pro NVIDIA",1,2,1,2017-10-09,12,tik-108,,,
tik-109,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-109,,,
tik-110,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-110,,,
tik-111,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-111,,,
tik-112,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-112,,,
tik-113,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-113,,,
tik-114,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-114,,,
tik-115,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-115,,,
tik-116,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-116,,,
tik-117,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-117,,,
tik-118,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-118,,,
tik-119,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-119,,,
tik-120,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-120,,,
tik-121,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-121,,,
tik-122,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-122,,,
tik-123,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-123,,,
tik-124,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-124,,,
tik-125,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-125,,,
tik-126,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-126,,,
tik-127,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-127,,,
tik-128,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-128,,,
tik-129,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-129,,,
tik-130,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-130,,,
tik-131,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-131,,,
tik-132,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-132,,,
tik-133,2,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",9,1,1,3,6,"Acer AiO AC22-860(i5,4GB,1TB,Win10 Home) & UPS",1,2,1,2017-10-27,12,tik-133,,,
